date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2022-04-18, 10:20:44	0 Hz	0 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:20:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:20:48	0 Hz	0 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:20:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:20:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:20:54	0 Hz	0 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:20:56	0 Hz	0 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:20:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:00	0 Hz	0 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:21:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:24	0 Hz	0 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:21:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:21:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:22:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:23:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:24:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:25:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2022-04-18, 10:26:54	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:26:56	0 Hz	0 W	4,2E0 mbar	3,9E0 mbar
2022-04-18, 10:26:58	0 Hz	0 W	5,4E0 mbar	5E0 mbar
2022-04-18, 10:27:00	0 Hz	0 W	6,1E0 mbar	5,6E0 mbar
2022-04-18, 10:27:02	0 Hz	0 W	6,4E0 mbar	5,9E0 mbar
2022-04-18, 10:27:04	0 Hz	0 W	6,7E0 mbar	6,2E0 mbar
2022-04-18, 10:27:06	0 Hz	0 W	8E0 mbar	6,9E0 mbar
2022-04-18, 10:27:08	0 Hz	0 W	1E1 mbar	1E1 mbar
2022-04-18, 10:27:10	0 Hz	0 W	1,7E1 mbar	1,5E1 mbar
2022-04-18, 10:27:12	0 Hz	0 W	2,6E1 mbar	1,9E1 mbar
2022-04-18, 10:27:14	0 Hz	0 W	3,6E1 mbar	2,9E1 mbar
2022-04-18, 10:27:16	0 Hz	0 W	4,7E1 mbar	3,5E1 mbar
2022-04-18, 10:27:18	0 Hz	0 W	7,3E1 mbar	5,1E1 mbar
2022-04-18, 10:27:20	0 Hz	0 W	1,5E2 mbar	6,9E1 mbar
2022-04-18, 10:27:22	0 Hz	0 W	3,4E2 mbar	1,1E2 mbar
2022-04-18, 10:27:24	0 Hz	0 W	1E3 mbar	1,5E2 mbar
2022-04-18, 10:27:26	0 Hz	0 W	1E3 mbar	1,6E2 mbar
2022-04-18, 10:27:28	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2022-04-18, 10:27:30	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2022-04-18, 10:27:32	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2022-04-18, 10:27:34	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2022-04-18, 10:27:36	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2022-04-18, 10:27:38	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2022-04-18, 10:27:40	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-18, 10:27:42	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-18, 10:27:44	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-18, 10:27:46	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-18, 10:27:48	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2022-04-18, 10:27:50	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2022-04-18, 10:27:52	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2022-04-18, 10:27:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:27:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:27:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:30	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:32	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:34	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:28:38	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:40	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:42	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:44	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:46	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:48	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:50	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:52	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:54	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:56	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:28:58	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:00	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:02	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:04	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:08	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:20	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:22	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:24	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:26	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:28	0 Hz	0 W	1E3 mbar	2E2 mbar
2022-04-18, 10:29:30	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:29:32	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:29:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:38	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:29:40	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:29:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:29:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:29:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:29:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:08	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:10	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:12	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:16	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:20	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:26	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:36	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-18, 10:30:50	0 Hz	0 W	1E3 mbar	1,6E2 mbar
2022-04-18, 10:30:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2022-04-18, 10:30:54	0 Hz	0 W	1E3 mbar	6,3E2 mbar
2022-04-18, 10:30:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:30:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2022-04-18, 10:31:30	0 Hz	0 W	1E3 mbar	1E3 mbar
